_step,epoch,action_dit_loss,learning_rate/base,learning_rate/pi05_model.paligemma_with_expert.gemma_expert,timing/data,timing/model,rtc_postfix_count,_runtime,_timestamp
12700,1.43,0.001261642319150269,8.36865465749537e-06,4.1843273287476856e-05,0.00019727499966393225,0.7538127089992486,110,9536.389537397,1786051580.6455321
12710,1.43,0.0003518116718623787,8.353637072909266e-06,4.176818536454633e-05,0.0002263669994135853,0.6931071039998642,109,9543.751114156,1786051587.7262256
12720,1.43,0.0015520775923505425,8.338627549603585e-06,4.1693137748017916e-05,0.0006426469990401529,0.8637696509995294,111,9551.440654753,1786051595.0877833
12730,1.43,0.0019382208120077848,8.323626133299927e-06,4.1618130666499634e-05,0.00026295600036974065,0.6966654309999285,109,9558.910699014,1786051602.7773323
12740,1.43,0.003943177871406078,8.308632869695222e-06,4.1543164348476104e-05,0.00024060600117081776,0.7241308549982932,104,9565.942807408,1786051610.2473583
12750,1.44,0.00021695540635846555,8.293647804461544e-06,4.1468239022307714e-05,0.00020932099869241938,0.6793746330004069,115,9573.62970952,1786051617.2794516
12760,1.44,0.00031661384855397046,8.278670983246002e-06,4.1393354916230006e-05,0.00021267400006763637,0.8889613749997807,114,9581.1384714,1786051624.9662883
12770,1.44,0.0012941567692905664,8.263702451670587e-06,4.131851225835294e-05,0.0002116129999194527,0.7261406630004785,115,9588.530189293,1786051632.4750006
12780,1.44,0.0002784045645967126,8.248742255332049e-06,4.124371127666025e-05,0.00020510800095507875,0.6952906099995744,113,9595.688820109,1786051639.8668652
12790,1.44,0.0004107541753910482,8.233790439801736e-06,4.1168952199008684e-05,0.00019667899869091343,0.6931637249999767,112,9603.345487546,1786051647.0254447
12800,1.44,0.0004365065542515367,8.218847050625474e-06,4.109423525312737e-05,0.0002175210011046147,0.703643603999808,106,9610.963916351,1786051654.6821768
12810,1.44,0.001302042743191123,8.203912133323417e-06,4.101956066661708e-05,0.0004550579997157911,0.9305205809996551,103,9618.498021122,1786051662.3005292
12820,1.44,0.002453181194141507,8.188985733389908e-06,4.094492866694953e-05,0.00026099699971382506,0.6772355789998983,109,9625.656036432,1786051669.834691
12830,1.44,0.0005766119575127959,8.174067896293354e-06,4.0870339481466776e-05,0.0002535780004109256,0.7253649150006822,113,9633.191428853,1786051676.9926934
12840,1.45,0.0020760216284543276,8.159158667476079e-06,4.079579333738039e-05,0.0002790830003505107,0.6790115480016539,115,9640.599793068,1786051684.5280402
12850,1.45,0.00041255485848523676,8.144258092354172e-06,4.072129046177086e-05,0.0002019300009123981,0.7452002970003377,112,9648.037190925,1786051691.936415
12860,1.45,0.00013937856419943273,8.12936621631737e-06,4.064683108158685e-05,0.00020019000112370122,0.7265404459994897,105,9655.153128057,1786051699.3738427
12870,1.45,0.0004517749766819179,8.114483084728914e-06,4.0572415423644564e-05,0.00020552800015138928,0.6892128509989561,109,9662.753174036,1786051706.489815
12880,1.45,0.0025201383978128433,8.099608742925403e-06,4.049804371462701e-05,0.00019894300021405797,0.7086047659995529,119,9670.347161027,1786051714.0898225
12890,1.45,0.000776453351136297,8.084743236216657e-06,4.0423716181083285e-05,0.0001989880001929123,0.6952803389995097,111,9677.875464849,1786051721.6834748
12900,1.45,0.000247158226557076,8.069886609885593e-06,4.034943304942796e-05,0.00022305699894786812,0.7112672580005892,108,9685.052178742,1786051729.212135
12910,1.45,0.0007936481270007789,8.055038909188065e-06,4.027519454594033e-05,0.00021725199985667132,0.7385130429993296,115,9692.714600642,1786051736.3888233
12920,1.45,0.0007755983388051391,8.040200179352752e-06,4.020100089676376e-05,0.00019641200015030336,0.7226521779994073,109,9700.184856666,1786051744.0511568
12930,1.46,0.0026343981735408306,8.025370465580994e-06,4.0126852327904966e-05,0.0004034080011479091,0.7005338290000509,120,9707.677870775,1786051751.5214627
12940,1.46,0.00013331547961570323,8.010549813046673e-06,4.0052749065233366e-05,0.00018921999981103,0.7299341660000209,115,9714.941527203,1786051759.0142102
12950,1.46,0.0012875894317403436,7.995738266896063e-06,3.997869133448031e-05,0.0002289949989062734,0.758737160000237,109,9722.728625648,1786051766.2781875
12960,1.46,0.0003089311649091542,7.980935872247706e-06,3.9904679361238525e-05,0.0002292890003445791,0.7013371199991525,103,9730.168119754,1786051774.0650756
12970,1.46,0.0015697854105383158,7.966142674192262e-06,3.983071337096131e-05,0.00022654200074612163,0.7479893700001412,105,9737.568872381,1786051781.5043278
12980,1.46,0.0001734126708470285,7.951358717792377e-06,3.975679358896189e-05,0.00026832699950318784,0.6985455079993699,110,9744.979564545,1786051788.9054892
12990,1.46,0.0001803600462153554,7.936584048082551e-06,3.968292024041275e-05,0.00023462399985874072,0.7247735499986447,114,9752.59629535,1786051796.316318
13000,1.46,0.0034614524338394403,7.921818710068982e-06,3.960909355034491e-05,0.00024630699954286683,0.7514600610011257,110,9760.105241572,1786051803.9330263
13010,1.46,0.00013691376079805195,7.907062748729456e-06,3.953531374364728e-05,0.00027274000058241654,0.7005908419996558,111,9767.435494779,1786051811.4418106
13020,1.47,0.000509384204633534,7.892316209013189e-06,3.9461581045065944e-05,0.000179840999408043,0.7390487419997953,111,9774.752085665,1786051818.7721741
13030,1.47,0.00020691782992798835,7.877579135840698e-06,3.938789567920349e-05,0.0005700069996237289,0.7133222419997765,111,9782.708492765,1786051826.088665
13040,1.47,0.0004034476005472243,7.862851574103665e-06,3.9314257870518325e-05,0.00019939400044677313,0.8649650760016812,106,9789.975431074,1786051834.045176
13050,1.47,0.002170157851651311,7.848133568664792e-06,3.924066784332396e-05,0.00024044800011324696,0.6952284289982344,117,9797.220788887,1786051841.3121092
13060,1.47,0.0004762861644849181,7.833425164357684e-06,3.916712582178842e-05,0.0002726160000747768,0.733962505000818,113,9804.537714706,1786051848.5574174
13070,1.47,0.00024379142269026488,7.818726405986688e-06,3.9093632029933435e-05,0.0002189980004914105,0.6806428960007906,113,9812.302184826,1786051855.8743947
13080,1.47,0.001158675062470138,7.804037338326768e-06,3.902018669163384e-05,0.00019062799947278108,0.8622902040006011,109,9819.55494277,1786051863.638979
13090,1.47,0.00042724530794657767,7.789358006123373e-06,3.894679003061686e-05,0.00028243300039321184,0.70198101799906,111,9826.981861168,1786051870.891435
13100,1.47,0.00036372989416122437,7.774688454092299e-06,3.887344227046149e-05,0.00022170200099935755,0.7546551210016332,113,9834.333255723,1786051878.318519
13110,1.48,0.0026778671890497208,7.76002872691954e-06,3.88001436345977e-05,0.00040491300023859367,0.7264835279984254,110,9842.038562354,1786051885.6698635
13120,1.48,0.0014859383227303624,7.74537886926117e-06,3.872689434630585e-05,0.00022767299924453255,0.6979058580000128,114,9849.480485726,1786051893.3753116
13130,1.48,0.0007953482563607395,7.730738925743197e-06,3.865369462871598e-05,0.0002404040005785646,0.7059344829995098,111,9856.875172075,1786051900.817047
13140,1.48,0.004420630168169737,7.716108940961423e-06,3.858054470480711e-05,0.00027214900001126807,0.7284308270009205,111,9864.251867812,1786051908.2117782
13150,1.48,0.0033653504215180874,7.701488959481326e-06,3.8507444797406626e-05,0.00020739199862873647,0.7044517969989101,117,9872.143523783,1786051915.588514
13160,1.48,0.000789407582487911,7.686879025837898e-06,3.843439512918949e-05,0.00021776099856651854,0.688274033000198,110,9879.297542371,1786051923.4800293
13170,1.48,0.0002505213487893343,7.672279184535537e-06,3.836139592267769e-05,0.00026737900043372065,0.6990148540007795,115,9886.565067489,1786051930.6342201
13180,1.48,0.00029860250651836395,7.657689480047889e-06,3.8288447400239445e-05,0.00021369499881984666,0.7008631259996037,116,9893.952723878,1786051937.9015882
13190,1.48,0.00021408087923191488,7.643109956817719e-06,3.8215549784088595e-05,0.00022128700038592797,0.7176984779998747,104,9901.899074327,1786051945.289384
13200,1.49,0.00020934120402671397,7.628540659256791e-06,3.814270329628396e-05,0.00020826600120926742,0.6984458189999714,108,9909.266339603,1786051953.2357054
13210,1.49,0.00012903937022201717,7.61398163174571e-06,3.806990815872855e-05,0.0003637930003606016,0.7480741969993687,111,9916.579824083,1786051960.602971
13220,1.49,0.0011963070137426257,7.599432918633798e-06,3.7997164593168985e-05,0.00031724400105304085,0.7205832250001549,111,9923.69281329,1786051967.916467
13230,1.49,0.0005546442116610706,7.584894564238952e-06,3.792447282119476e-05,0.0006494909994216869,0.6841267469990271,106,9931.684669163,1786051975.029438
13240,1.49,0.0005444358102977276,7.5703666128475335e-06,3.785183306423767e-05,0.00022917400019650813,0.6970947730005719,116,9938.888597432,1786051983.021306
13250,1.49,0.0005044390563853085,7.555849108714192e-06,3.777924554357096e-05,0.00048218099982477725,0.7352500970009714,109,9946.102899711,1786051990.2251952
13260,1.49,0.0008406712440773845,7.541342096061768e-06,3.770671048030884e-05,0.0004375810003693914,0.6965928270001314,105,9953.443625989,1786051997.4395545
13270,1.49,0.0011542694410309196,7.526845619081136e-06,3.7634228095405674e-05,0.00020851999943261035,0.880977527000141,110,9961.003254438,1786052004.7802193
13280,1.49,0.0003219114150851965,7.512359721931074e-06,3.756179860965537e-05,0.0002262679990963079,0.6826359810002032,109,9968.2056671,1786052012.3398323
13290,1.5,0.00017373346781823784,7.497884448738145e-06,3.748942224369072e-05,0.00044662499931291677,0.7110501579991251,103,9975.415876272,1786052019.5423322
13300,1.5,0.0017706071957945824,7.483419843596538e-06,3.7417099217982684e-05,0.00021431000095617492,0.6912717110008089,116,9982.699787957,1786052026.7524672
13310,1.5,0.00019526391406543553,7.46896595056795e-06,3.734482975283975e-05,0.000246165000135079,0.8865587410000444,107,9990.443522656,1786052034.036409
13320,1.5,0.0008936894009821117,7.4545228136814406e-06,3.7272614068407205e-05,0.0002846240004146239,0.6949941820003005,113,9997.907093264,1786052041.7802281
13330,1.5,0.00543468352407217,7.440090476933317e-06,3.720045238466658e-05,0.000562569999601692,0.870483795999462,113,10005.023927072,1786052049.2437646
13340,1.5,0.0005097849061712623,7.425668984286976e-06,3.712834492143488e-05,0.00031619299988960847,0.6915790019993437,111,10012.194851063,1786052056.3605564
13350,1.5,0.00032313281553797424,7.411258379672784e-06,3.705629189836392e-05,0.00037457299913512543,0.7137344299990218,105,10019.809900402,1786052063.5314724
13360,1.5,0.005222093313932419,7.396858706987947e-06,3.698429353493973e-05,0.00022489299954031594,0.7490488429994002,106,10027.154449395,1786052071.1465397
13370,1.51,0.000502687063999474,7.38247001009636e-06,3.69123500504818e-05,0.0002771220006252406,0.690000960999896,107,10034.370216327,1786052078.490966
13380,1.51,0.001182729727588594,7.368092332828489e-06,3.684046166414245e-05,0.00019269400036137085,0.7334129709997796,113,10041.623731099,1786052085.706854
13390,1.51,0.0010542164091020823,7.3537257189812384e-06,3.676862859490619e-05,0.00023680900085309986,0.7242613540001912,113,10049.537673056,1786052092.9603271
13400,1.51,0.0007065481622703373,7.3393702123178e-06,3.6696851061589e-05,0.00028702400049951393,0.8268006489997788,105,10056.646517987,1786052100.8743227
13410,1.51,0.002606875728815794,7.325025856567538e-06,3.6625129282837686e-05,0.00019916300152544864,0.8546358039984625,111,10063.784284994,1786052107.982995
13420,1.51,0.0006311752367764711,7.310692695425845e-06,3.655346347712922e-05,0.00021545900017372333,0.7110628610007552,113,10070.994742961,1786052115.120984
13430,1.51,0.0009183364454656839,7.296370772554021e-06,3.6481853862770106e-05,0.00025191799977619667,0.696789555999203,103,10078.988645226,1786052122.3314416
13440,1.51,8.62812448758632e-05,7.282060131579125e-06,3.6410300657895626e-05,0.00023797600078978576,0.7209342249989277,109,10086.512848897,1786052130.3251593
13450,1.51,0.0006994787836447358,7.267760816093851e-06,3.633880408046925e-05,0.0002058870013570413,0.696068978000767,110,10093.696607985,1786052137.8495004
13460,1.52,0.0006459184223785996,7.25347286965639e-06,3.626736434828195e-05,0.00019604899898695294,0.700188740998783,107,10101.014238274,1786052145.0332575
13470,1.52,0.003290139837190509,7.239196335790307e-06,3.6195981678951536e-05,0.00021225000091362745,0.7022918869988644,111,10108.834886037,1786052152.3507943
13480,1.52,0.0033810290042310953,7.224931257984406e-06,3.612465628992203e-05,0.00020049399972776882,0.9459644519993162,115,10115.950030926,1786052160.1714704
13490,1.52,0.001264166203327477,7.210677679692582e-06,3.605338839846291e-05,0.00022602399985771626,0.6839654260002135,104,10123.348263241,1786052167.2866845
13500,1.52,0.00011063127749366686,7.196435644333707e-06,3.598217822166853e-05,0.0002819460005412111,0.7268154849989514,112,10130.783289007,1786052174.6849182
13510,1.52,0.00038781866896897554,7.182205195291488e-06,3.591102597645744e-05,0.00040002600144362077,0.8725047269999777,114,10138.42297299,1786052182.119877
13520,1.52,0.0006840224377810955,7.167986375914347e-06,3.583993187957173e-05,0.00019565799993870314,0.6929144009991433,115,10145.567675682,1786052189.7596338
13530,1.52,0.0001265624596271664,7.153779229515269e-06,3.576889614757634e-05,0.00020811700051126536,0.7072515430008934,107,10152.693026254,1786052196.9043162
13540,1.52,0.0010660288389772177,7.139583799371689e-06,3.5697918996858444e-05,0.000194784000996151,0.7615315960010776,113,10160.261779432,1786052204.0296376
13550,1.53,0.0010443906066939235,7.1254001287253415e-06,3.562700064362671e-05,0.0002023149991146056,0.8556564560003608,118,10167.883702297,1786052211.5983605
13560,1.53,0.020935187116265297,7.111228260782158e-06,3.555614130391079e-05,0.00023546600095869508,0.7632276339991222,113,10175.576554743,1786052219.2202876
13570,1.53,0.00044447710388340056,7.097068238712102e-06,3.548534119356051e-05,0.00022235599863051903,0.7227286389988876,107,10182.709505327,1786052226.913082
13580,1.53,0.00033195430296473205,7.082920105649053e-06,3.5414600528245265e-05,0.0002140929991583107,0.7207431839997298,108,10190.175278875,1786052234.046123
13590,1.53,0.006553818471729755,7.0687839046906826e-06,3.534391952345341e-05,0.0002248050004709512,0.8682222679999541,104,10198.016642836,1786052241.5118458
13600,1.53,0.00020229256188031286,7.054659678898302e-06,3.527329839449151e-05,0.00020102599955862388,0.7201597040002525,110,10205.267822091,1786052249.35305
13610,1.53,0.0019395152339711785,7.040547471296764e-06,3.520273735648382e-05,0.00019948799854319077,0.7003757000002224,111,10212.436931366,1786052256.6042523
13620,1.53,0.0003761229454539716,7.026447324874293e-06,3.5132236624371466e-05,0.00019310499919811264,0.7208010340000328,117,10219.961997851,1786052263.7734258
13630,1.53,0.000600203056819737,7.012359282582384e-06,3.506179641291192e-05,0.00028523899891297333,0.902872672999365,111,10227.35245054,1786052271.2985396
13640,1.54,0.000583752291277051,6.998283387335656e-06,3.499141693667828e-05,0.00021872300021641422,0.6998097490013606,110,10234.814904363,1786052278.6891134
13650,1.54,0.0017764713848009706,6.984219682011721e-06,3.4921098410058605e-05,0.00020708000010927208,0.6749556619997747,110,10241.967673957,1786052286.151435
13660,1.54,0.00014783599181100726,6.970168209451074e-06,3.4850841047255366e-05,0.0002718420000746846,0.6965855870002997,114,10249.627726166,1786052293.3043346
13670,1.54,0.0001397129672113806,6.956129012456933e-06,3.4780645062284664e-05,0.00022220099890546408,0.7479980389998673,105,10256.892003884,1786052300.9643652
13680,1.54,0.008946076035499573,6.942102133795126e-06,3.4710510668975624e-05,0.0002118659995176131,0.7021328339997126,119,10264.531206322,1786052308.2286832
13690,1.54,0.00018806276784744114,6.928087616193956e-06,3.4640438080969775e-05,0.0002393929989921162,0.6934416589992907,111,10271.745865004,1786052315.867851
13700,1.54,0.00038053077878430486,6.91408550234408e-06,3.45704275117204e-05,0.0002681519999896409,0.7115586389991222,109,10279.203204187,1786052323.0825393
13710,1.54,0.0018757417565211654,6.9000958348983624e-06,3.450047917449181e-05,0.0002697769996302668,0.8661590399988199,109,10286.666770481,1786052330.5397973
13720,1.54,0.000461760995676741,6.886118656471755e-06,3.4430593282358775e-05,0.00025297100000898354,0.7073261709992948,102,10294.229536811,1786052338.0034935
